issn,product_title_sort,Title,Format,product_id,Imprint,Primary Language,Vols Qty,Scheduled Vol Nos,Single Issues per volume,Open Access,Comment,imprints,issn_type,.id,V1
1552-4450,Nature Chemical Biology,Nature Chemical Biology,PE,41589,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,174
1755-4330,Nature Chemistry,Nature Chemistry,PE,41557,Nature Research,English,1,11,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,279
1755-4330,Nature Chemistry,Nature Chemistry,PE,41557,Nature Research,English,1,11,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,275
1755-4330,Nature Chemistry,Nature Chemistry,PE,41557,Nature Research,English,1,11,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,205
1755-4330,Nature Chemistry,Nature Chemistry,PE,41557,Nature Research,English,1,11,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,173
1758-678X,Nature Climate Change,Nature Climate Change,PE,41558,Nature Research,English,1,9,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,413
1758-678X,Nature Climate Change,Nature Climate Change,PE,41558,Nature Research,English,1,9,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,287
1758-678X,Nature Climate Change,Nature Climate Change,PE,41558,Nature Research,English,1,9,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,276
1758-678X,Nature Climate Change,Nature Climate Change,PE,41558,Nature Research,English,1,9,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,265
1061-4036,Nature Genetics,Nature Genetics,PE,41588,Nature Research,English,1,51,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,303
1061-4036,Nature Genetics,Nature Genetics,PE,41588,Nature Research,English,1,51,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,283
1061-4036,Nature Genetics,Nature Genetics,PE,41588,Nature Research,English,1,51,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,279
1061-4036,Nature Genetics,Nature Genetics,PE,41588,Nature Research,English,1,51,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,209
1752-0894,Nature Geoscience,Nature Geoscience,PE,41561,Nature Research,English,1,12,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,284
1752-0894,Nature Geoscience,Nature Geoscience,PE,41561,Nature Research,English,1,12,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,232
1752-0894,Nature Geoscience,Nature Geoscience,PE,41561,Nature Research,English,1,12,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,230
1752-0894,Nature Geoscience,Nature Geoscience,PE,41561,Nature Research,English,1,12,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,196
1529-2908,Nature Immunology,Nature Immunology,PE,41590,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,299
1529-2908,Nature Immunology,Nature Immunology,PE,41590,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,289
1529-2908,Nature Immunology,Nature Immunology,PE,41590,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,279
1529-2908,Nature Immunology,Nature Immunology,PE,41590,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,200
1476-1122,Nature Materials,Nature Materials,PE,41563,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,338
1476-1122,Nature Materials,Nature Materials,PE,41563,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,297
1476-1122,Nature Materials,Nature Materials,PE,41563,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,239
1476-1122,Nature Materials,Nature Materials,PE,41563,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,192
1078-8956,Nature Medicine,Nature Medicine,PE,41591,Nature Research,English,1,25,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,304
1078-8956,Nature Medicine,Nature Medicine,PE,41591,Nature Research,English,1,25,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,298
1078-8956,Nature Medicine,Nature Medicine,PE,41591,Nature Research,English,1,25,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,269
1078-8956,Nature Medicine,Nature Medicine,PE,41591,Nature Research,English,1,25,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,253
1548-7091,Nature Methods,Nature Methods,PE,41592,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,480
1548-7091,Nature Methods,Nature Methods,PE,41592,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,416
1548-7091,Nature Methods,Nature Methods,PE,41592,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,410
1548-7091,Nature Methods,Nature Methods,PE,41592,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,311
1748-3387,Nature Nanotechnology,Nature Nanotechnology,PE,41565,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,324
1748-3387,Nature Nanotechnology,Nature Nanotechnology,PE,41565,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,301
1748-3387,Nature Nanotechnology,Nature Nanotechnology,PE,41565,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,292
1748-3387,Nature Nanotechnology,Nature Nanotechnology,PE,41565,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,232
1097-6256,Nature Neuroscience,Nature Neuroscience,PE,41593,Nature Research,English,1,22,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,298
1097-6256,Nature Neuroscience,Nature Neuroscience,PE,41593,Nature Research,English,1,22,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,261
1097-6256,Nature Neuroscience,Nature Neuroscience,PE,41593,Nature Research,English,1,22,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,250
1097-6256,Nature Neuroscience,Nature Neuroscience,PE,41593,Nature Research,English,1,22,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,196
1749-4885,Nature Photonics,Nature Photonics,PE,41566,Nature Research,English,1,13,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,277
1749-4885,Nature Photonics,Nature Photonics,PE,41566,Nature Research,English,1,13,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,268
1749-4885,Nature Photonics,Nature Photonics,PE,41566,Nature Research,English,1,13,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,262
1749-4885,Nature Photonics,Nature Photonics,PE,41566,Nature Research,English,1,13,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,184
1745-2473,Nature Physics,Nature Physics,PE,41567,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,405
1745-2473,Nature Physics,Nature Physics,PE,41567,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,379
1745-2473,Nature Physics,Nature Physics,PE,41567,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,341
1745-2473,Nature Physics,Nature Physics,PE,41567,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,311
1754-2189,Nature Protocols,Nature Protocols,PE,41596,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,165
1754-2189,Nature Protocols,Nature Protocols,PE,41596,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,153
1754-2189,Nature Protocols,Nature Protocols,PE,41596,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,151
1754-2189,Nature Protocols,Nature Protocols,PE,41596,Nature Research,English,1,14,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,115
1474-175X,Nature Reviews Cancer,Nature Reviews Cancer,PE,41568,Nature Research,English,1,19,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,188
1474-175X,Nature Reviews Cancer,Nature Reviews Cancer,PE,41568,Nature Research,English,1,19,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,153
1474-175X,Nature Reviews Cancer,Nature Reviews Cancer,PE,41568,Nature Research,English,1,19,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,127
1474-175X,Nature Reviews Cancer,Nature Reviews Cancer,PE,41568,Nature Research,English,1,19,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,96
1759-5002,Nature Reviews Cardiology,Nature Reviews Cardiology,PE,41569,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,227
1759-5002,Nature Reviews Cardiology,Nature Reviews Cardiology,PE,41569,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,216
1759-5002,Nature Reviews Cardiology,Nature Reviews Cardiology,PE,41569,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,213
1759-5002,Nature Reviews Cardiology,Nature Reviews Cardiology,PE,41569,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,144
1759-4774,Nature Reviews Clinical Oncology,Nature Reviews Clinical Oncology,PE,41571,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,238
1759-4774,Nature Reviews Clinical Oncology,Nature Reviews Clinical Oncology,PE,41571,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,219
1759-4774,Nature Reviews Clinical Oncology,Nature Reviews Clinical Oncology,PE,41571,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,210
1759-4774,Nature Reviews Clinical Oncology,Nature Reviews Clinical Oncology,PE,41571,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,151
1474-1776,Nature Reviews Drug Discovery,Nature Reviews Drug Discovery,PE,41573,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,293
1474-1776,Nature Reviews Drug Discovery,Nature Reviews Drug Discovery,PE,41573,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,285
1474-1776,Nature Reviews Drug Discovery,Nature Reviews Drug Discovery,PE,41573,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,278
1474-1776,Nature Reviews Drug Discovery,Nature Reviews Drug Discovery,PE,41573,Nature Research,English,1,18,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,163
1759-5029,Nature Reviews Endocrinology,Nature Reviews Endocrinology,PE,41574,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,233
1759-5029,Nature Reviews Endocrinology,Nature Reviews Endocrinology,PE,41574,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,212
1759-5029,Nature Reviews Endocrinology,Nature Reviews Endocrinology,PE,41574,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,193
1759-5029,Nature Reviews Endocrinology,Nature Reviews Endocrinology,PE,41574,Nature Research,English,1,15,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,142
1759-5045,Nature Reviews Gastroenterology Hepatology,Nature Reviews Gastroenterology & Hepatology,PE,41575,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,212
1759-5045,Nature Reviews Gastroenterology Hepatology,Nature Reviews Gastroenterology & Hepatology,PE,41575,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,208
1759-5045,Nature Reviews Gastroenterology Hepatology,Nature Reviews Gastroenterology & Hepatology,PE,41575,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,186
1759-5045,Nature Reviews Gastroenterology Hepatology,Nature Reviews Gastroenterology & Hepatology,PE,41575,Nature Research,English,1,16,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,115
1471-0056,Nature Reviews Genetics,Nature Reviews Genetics,PE,41576,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2015,173
1471-0056,Nature Reviews Genetics,Nature Reviews Genetics,PE,41576,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2016,167
1471-0056,Nature Reviews Genetics,Nature Reviews Genetics,PE,41576,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2017,122
1471-0056,Nature Reviews Genetics,Nature Reviews Genetics,PE,41576,Nature Research,English,1,20,12,NA,Online version only available through an institutional license.,Nature Research,ISSN print,2018,78
